Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Hail, , "(1, Max, Cov O) = 0.2"
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Hail, , "(1, <<8000,8000>>, Cov O) = 1"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.2988100000, ←, , table:PolicySizeRelativity.Hail, , "(1, 29881.00, Cov O) = 0.29881"
, ConstructionFactor, , , , , , , , , 0.88000000000000000000, ←, , table:Construction Materials for All.Hail, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 0.88"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Hail, , "(<<1000,1000>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Hail, , "(1, Cov O, 1, null, <<18,18>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Hail, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Hail, , "(1, false, Cov O, <<18,18>>) = 1"
, BaseRate, , , , , , , , , 62.499688559680238866549186560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hail, , "(1, Cov O) = 261.38"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Hail, , "(1, Cov O, 46899) = 0.822"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Hail, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Hail, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Hail, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Hail, , "(1, BrooderGrower) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Hail, , "(1, <<923,923>>, Cov O) = 0.94"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Hail, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Hail, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 0.88
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Hail, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Hail, , "(true, false, false, false, Inside, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Hail, , (true) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Hail, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Hail, , "(1, Confinement, <<18,18>>) = 1.26"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Hail, , "(1, false, false, true, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.29881
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0252
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Hail, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Hail, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Hail, , "(1, Cov O, 1000, <<29881,29881>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Hail, , "(1, false, Cov O, 1000, <<29881,29881>>, 1) = 0.986"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Hail, , "(true, false, false, false, Inside, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, BaseRate, , , , , , , , , 48.74976600000, ←, , CostData.BaseRate, , 62.4997
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 48.7498000, ←, , CostData.BaseRate, , 48.7498
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Hail, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 48.7498, ←, , CostData.BaseRate, , 48.7498
, TermAmount, , , , , , , , , 48.75, ←, , CostData.BaseRate, , 48.7498
, , CONTINUE, , , , , , , , , R, , .01, , 48.75
Line-level, , , , , , , , , , , , , , , 
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Hail, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Hail (1), , , , , , , , , , , , , , , 
PolicySizeFactor, , , , , , , , , , 0.0500000000, ←, , table:PolicySizeRelativity.Hail, , "(1, 5000, Cov F) = 0.05"
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Hail, , "(1, <<8000,8000>>, Cov F) = 1"
BaseRate, , , , , , , , , , 0.0611962560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hail, , "(1, Cov F) = 0.36"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Hail, , "(1, Cov F, 46899) = 0.822"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Hail, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Hail, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Hail, , "(1, Miscellaneous Equipment) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Hail, , "(1, <<923,923>>, Cov F) = 0.94"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Hail, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Hail, , "(1, null, Machinery) = 5"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Hail, , "(1, false, false, true, false, false, false) = 1"
, CONTINUE, , , , , , , , , , ×, , PolicySizeFactor, , 0.05
, CONTINUE, , , , , , , , , , ×, , table:All Perils Deductible.Hail, , "(1, Cov F, 1000, <<5000,5000>>) = 1"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
BaseRate, , , , , , , , , , 0.04773600000, ←, , CostData.BaseRate, , 0.0612
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
BaseRate, , , , , , , , , , 0.0477000, ←, , CostData.BaseRate, , 0.0477
, CONTINUE, , , , , , , , , , +, , table:Fixed Expense.Hail, , "(1, Cov F) = 0"
AdjustedRate, , , , , , , , , , 0.0477, ←, , CostData.BaseRate, , 0.0477
TermAmount, , , , , , , , , , 0.05, ←, , CostData.BaseRate, , 0.0477
, CONTINUE, , , , , , , , , , R, , .01, , 0.05
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Theft, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Theft (1), , , , , , , , , , , , , , , 
PolicySizeFactor, , , , , , , , , , 0.0428888889, ←, , table:PolicySizeRelativity.Theft, , "(1, 3000, Cov F) = 0.04288889"
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Theft, , "(1, <<8000,8000>>, Cov F) = 1"
BaseRate, , , , , , , , , , 1.9606875937170887936811240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Theft, , "(1, Cov F) = 61.91"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Theft, , "(1, Cov F, 46899) = 0.665"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Theft, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Theft, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Theft, , "(1, Miscellaneous Equipment) = 1.25"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Theft, , "(1, <<923,923>>, Cov F) = 0.578"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Theft, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Theft, , "(1, null, Machinery) = 2"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Theft, , "(1, false, false, true, false, false, false) = 0.927"
, CONTINUE, , , , , , , , , , ×, , PolicySizeFactor, , 0.04288889
, CONTINUE, , , , , , , , , , ×, , table:All Perils Deductible.Theft, , "(1, Cov F, 1000, <<3000,3000>>) = 0.942"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
BaseRate, , , , , , , , , , 1.52934600000, ←, , CostData.BaseRate, , 1.9607
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
BaseRate, , , , , , , , , , 1.5293000, ←, , CostData.BaseRate, , 1.5293
, CONTINUE, , , , , , , , , , +, , table:Fixed Expense.Theft, , "(1, Cov F) = 0"
AdjustedRate, , , , , , , , , , 1.5293, ←, , CostData.BaseRate, , 1.5293
TermAmount, , , , , , , , , , 1.53, ←, , CostData.BaseRate, , 1.5293
, CONTINUE, , , , , , , , , , R, , .01, , 1.53
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Wind, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Wind (1), , , , , , , , , , , , , , , 
PolicySizeFactor, , , , , , , , , , 0.0500000000, ←, , table:PolicySizeRelativity.Wind, , "(1, 5000, Cov F) = 0.05"
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Wind, , "(1, <<8000,8000>>, Cov F) = 1"
BaseRate, , , , , , , , , , 14.9666675839560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Wind, , "(1, Cov F) = 110.55"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Wind, , "(1, Cov F, 46899) = 0.822"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Wind, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Wind, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Wind, , "(1, Miscellaneous Equipment) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Wind, , "(1, <<923,923>>, Cov F) = 0.627"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Wind, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Wind, , "(1, null, Machinery) = 6"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Wind, , "(1, false, false, true, false, false, false) = 0.995"
, CONTINUE, , , , , , , , , , ×, , PolicySizeFactor, , 0.05
, CONTINUE, , , , , , , , , , ×, , table:All Perils Deductible.Wind, , "(1, Cov F, 1000, <<5000,5000>>) = 1"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
BaseRate, , , , , , , , , , 11.67402600000, ←, , CostData.BaseRate, , 14.9667
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
BaseRate, , , , , , , , , , 11.6740000, ←, , CostData.BaseRate, , 11.674
, CONTINUE, , , , , , , , , , +, , table:Fixed Expense.Wind, , "(1, Cov F) = 0"
AdjustedRate, , , , , , , , , , 11.6740, ←, , CostData.BaseRate, , 11.674
TermAmount, , , , , , , , , , 11.67, ←, , CostData.BaseRate, , 11.674
, CONTINUE, , , , , , , , , , R, , .01, , 11.67
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Hurricane, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Hurricane (1), , , , , , , , , , , , , , , 
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Hurricane, , "(1, <<8000,8000>>, Cov F) = 1"
PolicySizeFactor, , , , , , , , , , 0.0500000000, ←, , table:PolicySizeRelativity.Hurricane, , "(1, 5000, Cov F) = 0.05"
BaseRate, , , , , , , , , , 0.3700720531200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hurricane, , "(1, Cov F) = 2.36"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Hurricane, , "(1, Cov F, 46899) = 0.812"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Hurricane, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Hurricane, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Hurricane, , "(1, Miscellaneous Equipment) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Hurricane, , "(1, <<923,923>>, Cov F) = 0.627"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Hurricane, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Hurricane, , "(1, null, Machinery) = 7"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Hurricane, , "(1, false, false, true, false, false, false) = 1"
, CONTINUE, , , , , , , , , , ×, , PolicySizeFactor, , 0.05
, CONTINUE, , , , , , , , , , ×, , table:All Perils Deductible.Hurricane, , "(1, Cov F, 1000, <<5000,5000>>) = 1"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
BaseRate, , , , , , , , , , 0.28867800000, ←, , CostData.BaseRate, , 0.3701
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
BaseRate, , , , , , , , , , 0.2887000, ←, , CostData.BaseRate, , 0.2887
, CONTINUE, , , , , , , , , , +, , table:Fixed Expense.Hurricane, , "(1, Cov F) = 0"
AdjustedRate, , , , , , , , , , 0.2887, ←, , CostData.BaseRate, , 0.2887
TermAmount, , , , , , , , , , 0.29, ←, , CostData.BaseRate, , 0.2887
, CONTINUE, , , , , , , , , , R, , .01, , 0.29
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Fire, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Fire (1), , , , , , , , , , , , , , , 
PolicySizeFactor, , , , , , , , , , 0.0300000000, ←, , table:PolicySizeRelativity.Fire, , "(1, 3000, Cov F) = 0.03"
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Fire, , "(1, <<8000,8000>>, Cov F) = 1"
BaseRate, , , , , , , , , , 1.5261371193897503136000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Fire, , "(1, Cov F) = 97.91"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Fire, , "(1, Cov F, 46899) = 1.108"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Fire, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Fire, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Fire, , "(1, Miscellaneous Equipment) = 0.9"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Fire, , "(1, <<923,923>>, Cov F) = 0.623"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Fire, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Fire, , "(1, null, Machinery) = 1"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Fire, , "(1, false, false, true, false, false, false) = 0.959"
, CONTINUE, , , , , , , , , , ×, , PolicySizeFactor, , 0.03
, CONTINUE, , , , , , , , , , ×, , table:All Perils Deductible.Fire, , "(1, Cov F, 1000, <<3000,3000>>) = 0.991"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
BaseRate, , , , , , , , , , 1.19035800000, ←, , CostData.BaseRate, , 1.5261
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
BaseRate, , , , , , , , , , 1.1904000, ←, , CostData.BaseRate, , 1.1904
, CONTINUE, , , , , , , , , , +, , table:Fixed Expense.Fire, , "(1, Cov F) = 0"
AdjustedRate, , , , , , , , , , 1.1904, ←, , CostData.BaseRate, , 1.1904
TermAmount, , , , , , , , , , 1.19, ←, , CostData.BaseRate, , 1.1904
, CONTINUE, , , , , , , , , , R, , .01, , 1.19
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Other, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Other (1), , , , , , , , , , , , , , , 
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
PolicySizeFactor, , , , , , , , , , 0.0428888889, ←, , table:PolicySizeRelativity.Other, , "(1, 3000, Cov F) = 0.04288889"
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Other, , "(1, <<8000,8000>>, Cov F) = 1"
BaseRate, , , , , , , , , , 25.0218014828797719887040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Other, , "(1, Cov F) = 335"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Other, , "(1, Cov F, 46899) = 0.9"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Other, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Other, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Other, , "(1, Miscellaneous Equipment) = 0.9"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Other, , "(1, <<923,923>>, Cov F) = 0.702"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Other, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Other, , "(1, null, Machinery) = 4"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Other, , "(1, false, false, true, false, false, false) = 0.97"
, CONTINUE, , , , , , , , , , ×, , PolicySizeFactor, , 0.04288889
, CONTINUE, , , , , , , , , , ×, , table:All Perils Deductible.Other, , "(1, Cov F, 1000, <<3000,3000>>) = 0.897"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
BaseRate, , , , , , , , , , 19.51700400000, ←, , CostData.BaseRate, , 25.0218
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
BaseRate, , , , , , , , , , 19.5170000, ←, , CostData.BaseRate, , 19.517
, CONTINUE, , , , , , , , , , +, , table:Fixed Expense.Other, , "(1, Cov F) = 0"
AdjustedRate, , , , , , , , , , 19.5170, ←, , CostData.BaseRate, , 19.517
TermAmount, , , , , , , , , , 19.52, ←, , CostData.BaseRate, , 19.517
, CONTINUE, , , , , , , , , , R, , .01, , 19.52
Scheduled Farm Personal Property ( Miscellaneous Equipment ) -Water, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
Cov_F_Water (1), , , , , , , , , , , , , , , 
AcreageFactor, , , , , , , , , , 1.0, ←, , 1, , 1
PolicySizeFactor, , , , , , , , , , 0.0428888889, ←, , table:PolicySizeRelativity.Water, , "(1, 3000, Cov F) = 0.04288889"
AcreageFactor, , , , , , , , , , 1.0000000000, ←, , table:Acreage.Water, , "(1, <<8000,8000>>, Cov F) = 1"
BaseRate, , , , , , , , , , 0.3523561743746913429749760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Water, , "(1, Cov F) = 4.26"
, CONTINUE, , , , , , , , , , ×, , table:Territory Relativities.Water, , "(1, Cov F, 46899) = 1.208"
, CONTINUE, , , , , , , , , , ×, , table:Wind Hail Exclusion.Water, , (false) = 1
, CONTINUE, , , , , , , , , , ×, , AcreageFactor, , 1
, CONTINUE, , , , , , , , , , ×, , table:Farm_Type.Water, , "(1, Dairy, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Farm Property Class.Water, , "(1, Miscellaneous Equipment) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Credit.Water, , "(1, <<923,923>>, Cov F) = 0.635"
, CONTINUE, , , , , , , , , , ×, , table:Protection Class.Water, , "(1, 10, Cov F) = 1"
, CONTINUE, , , , , , , , , , ×, , table:Age Of Equipment.Water, , "(1, null, Machinery) = 3"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Water, , "(1, false, false, true, false, false, false) = 0.992"
